sample_id,mgs_level,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
377,MGS1,-0.8824592,-1.1231563,0.047221787,0.7494149,0.18208037,-0.32925054,-0.7367311,-0.7875097,0.5223392,0.004502734,0.22605018,-1.1843098,0.03884294,-0.16815214,-0.5035388,-0.53828055
379,MGS1,0.4559471,-0.43528384,-1.5502856,-0.4152695,0.43948674,-0.90833783,0.85568064,0.7786015,0.21222784,0.123055175,2.805469,1.3594071,-1.2314433,-0.7651722,-0.28045383,1.6380976
384,MGS1,0.32058585,-0.43354318,1.2320137,-0.13462101,-0.48444763,-0.53858495,-1.2752928,-0.6453371,0.6652747,1.0299186,0.121006444,-0.039482158,-0.60052305,-0.6249611,2.1229663,1.4303365
386,MGS1,0.8028018,-0.75812846,-0.14531286,-0.43872035,-0.43555918,0.61680585,-0.503905,0.4171005,0.51405233,0.09486799,1.0477595,0.5620138,-0.46867996,-1.709988,-0.6943818,-0.011790177
389,MGS1,-0.110830925,-0.49321944,-1.1035533,-0.4485838,1.1391919,-0.43360975,0.18109396,-0.11117221,0.98158216,-0.66984147,-0.83680975,-0.9856531,-0.80176324,-1.219465,-0.066608295,-1.2260131
394,MGS1,0.097193204,-0.24220768,-1.057025,-0.28030607,0.5669779,-1.8388386,0.71239144,0.46837446,1.1704645,-0.74386775,0.06430543,0.07986878,-0.77622676,-0.07615076,-0.8504313,-0.3129983
396,MGS1,-0.5243609,-0.88297635,-0.04181108,-0.6276641,0.19204383,-1.3216399,0.27790618,0.75128907,-0.50688654,0.20953724,2.7596745,1.0024637,-1.5979522,-0.6548527,-0.4426046,2.4598455
404,MGS1,-0.5282183,-1.2787094,-1.2355155,0.040268194,0.1613341,0.8348312,-0.42277312,0.25758502,0.6353502,-0.9674387,0.3136212,-0.30248535,0.2108949,-1.4705396,-1.4459137,-1.3999696
405,MGS1,-0.9694111,-1.11006,0.37915853,-0.14803019,1.1646432,2.0535612,-0.046375833,0.9677459,-0.57410747,0.15778604,-1.2232044,-0.97010374,-2.7188413,-1.0248759,-0.48933023,-0.9868103
406,MGS1,0.08125829,-0.89003134,-1.5123732,0.59823424,1.6603934,1.3769236,-0.41317964,-0.60495746,0.9506073,1.5535777,-0.4395111,0.5888594,-2.583734,-1.1425186,0.75767213,0.7691749
413,MGS1,-0.20170559,-1.4000263,-3.5465367,0.8574505,1.1020681,0.563215,0.20809814,0.6474505,1.4427447,-1.929315,2.2276683,0.4369593,-0.5205833,-0.43448082,-2.6373746,0.8823723
414,MGS1,-0.54942036,-0.96277666,-1.8055525,0.9075651,1.901598,0.70724523,0.038951248,-1.8084501,0.88301605,-0.50652766,-1.4043075,-0.47281438,-2.01239,-1.0326191,-0.7006201,-0.84079087
