sample_id,mgs_level,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
356,MGS1,-0.057046287,0.23135675,0.20949155,-0.31995195,1.0263555,-0.092537574,0.02438178,-0.41917348,0.058538046,-0.56967944,-0.90314883,0.91847986,1.2497281,-0.32506904,0.33596024,-1.4639502
375,MGS1,1.1347876,-0.08706231,0.39280584,0.099997655,-0.47630203,-0.29877555,-0.011931192,-0.60080117,0.25487334,0.16923079,0.29073855,-0.33283743,0.11024098,1.517436,-1.0320798,-1.580702
376,MGS1,0.8342384,0.038978223,0.7641622,0.6744454,0.36668754,-0.689209,0.9628193,0.56773144,-0.53045183,0.8316558,0.52257234,-0.00298369,-0.009025846,0.115569085,-0.10308525,-1.1960055
377,MGS1,1.1800447,-0.029846186,-1.3396739,-1.1660224,0.054130167,0.9142266,-1.1834662,-1.0529941,-0.20036402,0.5322734,-1.1105481,-0.088335335,0.52283394,-0.21866448,0.4572859,-2.4343503
379,MGS1,1.8694291,0.34240863,1.2196684,1.6939882,-2.062318,-0.71117604,1.5773269,0.70385844,-0.89406896,-0.11839633,1.0358018,0.16470839,-1.3371413,0.015370593,0.6290874,1.7705828
384,MGS1,-1.24308,-1.0390708,0.56541437,-0.6736129,-0.84931844,0.38464972,-0.040606648,-1.7968247,2.1153502,0.58044213,-1.3555306,0.4815803,0.41896382,-0.07479139,1.0774293,-1.4841543
386,MGS1,0.10341634,0.6898564,-0.16700502,-0.87827814,-0.6586758,0.39423576,0.37256896,0.04464137,-0.17501777,-0.07429261,-0.203977,1.8372297,-0.04277633,-1.6755198,1.5469466,0.2535427
389,MGS1,-0.4455698,0.909294,-0.084773436,0.78138113,0.43903163,0.17789474,0.041214384,1.0504295,-0.97524273,-0.133967,0.20650007,0.60779685,0.46053043,-0.21381351,-0.6266814,-0.925453
394,MGS1,1.4361858,0.4002416,-0.7185135,1.5450782,-0.06437127,0.49804717,-0.17405549,0.20483583,-1.891732,1.4822651,1.4094005,-0.39152724,0.06662621,0.5444791,-0.4201105,-1.6552324
396,MGS1,2.31957,0.29346195,0.057423253,1.7481894,-2.6970026,-0.17966859,1.6615528,-0.54809237,-0.5232841,0.55169976,0.24176535,-0.06955359,-0.46944097,0.38166007,1.5011703,0.584968
404,MGS1,1.1079556,1.2012804,-0.98312455,-0.13523507,1.1131109,1.0460273,-0.59798247,0.564596,-1.4943154,-0.063855,-0.12957034,0.09402786,0.29286295,-1.2813853,-0.8290669,-1.3414818
405,MGS1,-0.59770054,-0.49418652,-0.93562686,1.1640918,0.059954565,-0.559126,0.096733056,0.3064908,-0.11348302,-0.92252654,-1.6578867,1.0871302,1.2729034,-0.64097804,0.19028518,0.9812556
406,MGS1,-0.2700522,-1.8265165,0.79180056,-0.47879827,-0.30484447,-0.85073566,0.22987698,0.9335641,0.5792344,0.02833487,-0.17250264,1.1776265,0.48898736,-0.2794886,0.25772065,1.4682565
413,MGS1,3.1374743,0.28712627,0.4711855,0.7665786,-0.13137048,-0.56138164,1.4117948,1.3232847,-2.6304543,1.076774,2.1725173,-0.600533,-1.504143,-0.052747916,-0.11752214,-0.109239064
414,MGS1,-0.053218335,-1.4365766,0.45086187,0.59078765,1.2635251,-1.0218602,0.60086113,1.9133931,-1.0078769,0.636218,1.5585699,0.33843246,0.54660386,0.22878915,-1.1790246,0.22867228
415,MGS1,1.2537929,0.3369632,-0.06074311,0.4045097,0.21674427,-1.298377,0.17217596,1.9202667,-1.3798205,-0.3902214,0.48076952,-0.14810234,0.07780861,0.26743996,-1.1042842,0.97959745
425,MGS1,3.2215161,0.99123275,0.27486482,0.13679586,-0.45290855,-0.34333417,0.08439406,0.8640376,-2.6933508,1.4464359,1.3719928,-0.6090673,-1.8806782,-0.067059785,-0.49338,-0.9254677
447,MGS1,-0.89265364,-0.295371,0.812367,-0.30714956,-0.5857032,-0.8440179,0.56617403,0.12521271,0.9031092,-1.7873255,-0.3863464,0.9735653,-0.20985685,-0.26277953,0.35964724,0.8488374
452,MGS1,-1.4434172,0.7356841,0.44857165,2.1423452,0.23872477,0.010393795,0.5585763,0.6920096,-0.2513889,0.09046376,0.4446516,0.50722206,0.1746175,-0.86832,-1.5951183,-1.6444498
466,MGS1,4.3672605,0.58257264,-0.63015693,-0.8272813,-0.86232996,0.5578023,-0.79788685,-0.1771928,-2.5246007,1.4608037,1.5807382,-1.7509893,-1.6484094,1.0680971,-0.63245964,-0.979676
468,MGS1,-0.91308475,0.1905481,-1.2539725,0.5472095,-0.07322938,0.802776,-0.17041561,0.23099375,0.01477503,-1.189918,-0.20831771,1.2298864,1.0359651,-1.383694,-0.22954345,0.81170315
480,MGS1,0.51514757,-0.45612207,2.843631,0.61446613,-0.33991885,-1.2028294,2.3233473,0.17585967,0.28524894,0.62725914,0.61162823,0.6429794,-1.6032047,0.36775595,0.43292457,0.43575266
490,MGS1,1.2407044,0.38123232,-0.13073587,-0.5967195,-0.67607945,0.12946543,-0.26819935,0.34572485,-0.9479092,1.8435277,1.8547829,-0.21670343,-1.5757587,-0.08607576,-0.05448824,-0.9250748
491,MGS1,-0.19936989,-1.1913267,-1.8683207,-1.4000177,0.7563283,0.92217225,-1.5772712,0.46190405,0.2021007,0.29245704,0.96558315,0.27224156,0.45980397,-0.1859915,-0.5152414,-0.4970696
495,MGS1,2.327392,0.54048455,1.4888169,0.493389,-0.7153742,-0.82716924,0.29039246,1.506138,-1.975635,1.5601864,1.9026,-0.46264112,-2.6378555,-0.35658637,0.59118307,-0.20655073
499,MGS1,2.9524767,1.6329019,1.3515574,1.8224052,-1.1376038,-0.9531262,0.86548597,1.5889926,-2.8777356,0.7354128,2.1250982,-1.1608626,-2.6129525,0.062091812,-0.7940046,-0.28434536
501,MGS1,-1.1777288,-1.1496162,-0.9760549,0.26847294,-0.27114484,0.25539243,0.06185272,0.8337659,0.3142089,0.9654855,0.18736443,1.4636493,1.0584455,-1.6729629,0.38194066,0.5310671
503,MGS1,0.61402476,0.86607146,0.5087459,1.2388356,-1.0210205,0.410614,1.3589672,0.33939064,-0.47184473,-0.11867661,0.63654554,0.57826227,-0.9887923,-0.9885421,-0.12627697,0.5734865
506,MGS1,1.627719,-0.3017114,0.39112994,1.289552,-1.3900318,-0.11091071,0.92070407,0.22146253,-1.6728566,2.0108707,0.50239545,0.26646915,-0.67978567,-0.20852911,0.09365707,-0.48050648
517,MGS1,-0.14100908,-0.49563006,-1.4837987,-0.21893428,-0.1431933,0.12870035,-0.5915259,-1.4404358,0.74117744,-1.9747878,-2.0470767,0.006687348,0.32469752,-0.35967407,-0.1929236,0.8137464
518,MGS1,1.1961908,1.24706,-0.38704067,1.5186362,0.18322927,0.075226165,0.41978237,0.8764859,-1.7042558,0.21537971,0.36214432,-0.042879645,-0.7757912,-0.7578572,-1.1764348,-1.4141403
526,MGS1,1.1210793,-0.20036824,1.5341866,0.9496439,-1.4593462,-0.09304591,1.2657753,-0.7323226,-0.5393693,0.3563727,0.49985942,-0.805365,-2.269239,1.1291906,-0.66629744,0.19179936
11,MGS4,0.002594433,-0.93501395,-1.6012516,0.30342337,-0.33095005,1.7994869,-0.7928579,-1.4713222,0.31784123,0.35282186,-1.0157734,-0.16804358,1.1987401,-0.49111658,-0.6361773,-1.1216813
33,MGS4,-0.34621716,-0.5016681,-1.3444746,-0.29756847,-0.17688492,1.3967885,-0.31482846,-0.4047703,-0.015696084,1.0022138,0.1720455,1.3164103,1.3207103,-0.71026427,1.2497728,-0.2641194
46,MGS4,-0.23878808,-0.15326181,-0.81973475,1.8028269,-0.10272966,0.44850716,0.1011341,-0.7666159,-0.14148918,0.71146315,-1.5520046,0.7168682,0.87580276,-0.100595064,0.80953616,-0.54747003
47,MGS4,-0.29114968,-0.19148916,-0.04877596,0.018599827,0.5159532,-0.64438206,-0.5764114,1.043649,-0.79895043,0.73012704,0.6595908,0.76828825,0.5599038,-0.71313095,-0.1797405,-0.18896061
60,MGS4,-1.0569164,-0.13677624,-0.5137621,1.0335056,-0.16803393,0.6339599,-0.358795,-0.5257025,0.89232284,0.5434231,0.002631383,1.0978948,0.88768226,-0.55980074,1.2126708,-0.47526237
73,MGS4,-1.1836059,-0.65890914,-0.7367917,1.7991543,0.40779856,0.41864267,-1.1746547,0.437542,-0.32668597,0.43932384,0.8430436,-0.30540162,1.018941,0.116751626,-1.7925524,-0.54511255
94,MGS4,-1.552646,0.19162129,-0.7952649,-0.35988212,1.2532002,0.43437058,-0.9138912,1.3724308,-0.6673289,0.42897788,0.93563896,1.7492048,1.3051776,-1.4810864,0.025891095,-0.39316747
95,MGS4,0.027670873,0.78410524,-1.9148471,0.5931747,-0.49198753,1.3703567,-0.45760107,-0.55330217,-1.1084317,1.9857887,0.48982638,0.44724572,0.5451994,-2.0416732,0.79134214,-2.652192
106,MGS4,0.2767716,0.8665294,-0.7376909,-0.2932759,1.232041,0.5260654,-1.580797,-0.802738,0.47630373,-1.0260879,-0.68770987,0.21179296,1.0391482,0.43729433,-0.8567576,-1.708789
107,MGS4,-3.938156,-1.4597071,0.7825954,1.839055,1.1816113,0.56984884,-0.8006991,-0.22919418,1.5658575,0.94942945,0.14999002,0.50294995,1.7360442,-0.106425434,-1.203977,-1.2844672
116,MGS4,-1.9933425,1.4198598,-1.4944806,0.23563316,0.88082993,1.3284233,-0.87753373,0.8598063,-0.567214,1.062988,0.49344373,1.8683043,1.238713,-2.613836,0.023277685,-1.8602294
124,MGS4,-0.30963618,0.6819985,0.91707146,0.5371862,-1.0251882,-0.5322449,-0.045044485,-0.1935484,0.56772614,0.39469883,0.38188937,-0.47090787,-1.1095535,0.7873387,-0.70912355,-1.1991719
125,MGS4,-0.49046132,-0.33312213,0.6983366,1.3764182,0.8426843,-1.2130641,0.709598,0.60062,-0.71463794,1.1037775,-0.1408061,0.25801232,0.5439611,-0.01769228,-0.3151896,-0.6157004
133,MGS4,-2.4179044,0.1717016,0.80188257,2.396622,0.40710497,0.25614116,-0.4553119,0.18463662,0.46106294,1.2858999,0.30512172,0.28339922,0.45884055,0.3072476,-1.4569091,-2.0967638
148,MGS4,-2.5734239,0.54628,-0.16177595,0.6867181,1.0454394,0.3349892,-0.21921565,0.26823127,0.7705256,0.34673423,-0.5105189,1.6156948,1.5852444,-1.6571052,0.47022498,-1.3677931
150,MGS4,-1.7622164,-1.9402637,1.368979,2.4313734,0.107823335,-0.51497966,0.56728196,0.24343367,0.91248846,2.8067985,1.413914,-0.002385617,1.3593801,0.8664248,-0.3956207,-1.4803965
157,MGS4,-0.4560165,1.0787132,-0.5604633,0.5760518,0.13039547,0.093528815,-0.43876633,1.5038472,-0.901192,-1.0289674,0.020550026,0.7523139,0.7228908,-1.0330676,-0.3761441,0.34133333
160,MGS4,-0.9660166,-0.7542256,0.2411701,0.30974627,0.05253857,0.79672074,-0.43377396,-0.635196,0.848692,1.6398174,0.017697573,0.7818584,0.80016077,-0.028275479,-0.37582555,-0.91262937
178,MGS4,-0.19921903,-0.33821246,-1.4261323,-1.5611155,0.4417969,0.47944686,-1.3019382,-0.51961285,-0.060747296,0.05469788,-1.2625042,0.13096426,0.4213542,-0.42112958,0.67582566,-1.1569699
198,MGS4,-0.14453565,0.5868493,-1.851613,1.0656478,-0.21219528,1.6179339,0.044844348,-0.6828179,-0.6897852,0.20987087,-0.4381386,0.93452215,0.49157465,-1.3877904,0.7734436,-0.61258286
