sample_id,mgs_level,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
347,MGS1,-0.37710857,-0.32403222,1.1217129,-1.0106517,-1.2735678,-1.0045422,0.118575595,0.46225452,-0.49753973,0.5464135,1.489588,0.12689099,1.4679902,-0.6560523,0.019513562,-0.21771926
348,MGS1,-0.33688313,0.36662567,1.166386,0.25372326,-0.74624336,1.1110733,-1.389264,0.13514541,-1.2140731,0.23334329,-0.16060859,0.72221464,1.0206214,-0.26262552,1.4453311,0.62369204
349,MGS1,-1.197252,-0.22992584,0.95417017,0.25340253,-0.8914483,-1.8543904,-1.0261456,-0.58757937,-1.247878,0.7922153,-0.24243215,-1.2398224,1.8239331,-1.1190614,0.182496,0.42950943
350,MGS1,-1.0447111,-0.32205036,1.758378,0.66638845,0.57657343,0.23310123,-1.2761285,1.1477565,-0.32904562,0.29022583,-0.19367939,0.013177101,-0.40310675,0.245686,0.7765696,0.6877228
351,MGS1,-1.1051587,1.0201975,0.28356507,0.5531626,-1.4400296,0.06824808,-1.8330967,0.5151829,-2.6905756,-0.25144222,-1.0525643,0.7340022,1.033864,-0.09192331,0.9693739,1.7731787
352,MGS1,-0.9748088,-0.33984575,0.64670175,0.18582244,-0.59576505,-0.8510433,0.18867058,-0.39478946,1.0476733,2.2401066,2.6296387,-1.0496962,0.6728749,-1.5752876,1.434562,-1.5059631
353,MGS1,-2.1282527,-0.44610345,0.28543302,-0.4819055,0.45392314,-0.935324,-0.909284,0.5463166,-0.81362975,0.26627398,0.33111903,-1.0440584,0.1764828,0.39241922,0.3583192,-0.27304605
354,MGS1,-2.3378549,0.68596697,-0.10498271,0.39841443,-0.13643774,-0.41381752,-1.9455664,1.4546126,-1.3736159,0.7472414,0.4388325,-0.9503368,-0.37268135,0.7098833,0.8998233,0.13016827
355,MGS1,-0.7664689,0.2836111,0.4203902,-0.30816674,0.058663245,-0.62565345,-0.5217038,1.0535402,0.4730881,1.4241993,1.4958785,-1.4295769,-0.27222398,1.9501965,0.47867227,-0.21975954
356,MGS1,-1.9647113,-0.040685203,1.8125087,0.54850876,1.4857212,0.2790117,-1.9425238,0.5518997,-0.7593713,-0.2806559,0.5123772,-0.9302865,0.64463234,0.098359376,0.7964,0.86827934
375,MGS1,-1.6526288,0.88942593,0.21426001,-0.42966822,0.16992964,-1.1751274,-0.5292174,0.97448933,-1.1324337,1.4088842,0.8247077,0.1440206,-0.03508738,-0.32715255,0.24387237,-0.60149616
376,MGS1,-1.1926948,1.3107222,1.0088202,0.33116978,0.5421798,-0.19438839,-0.394737,0.40377253,-0.124975644,0.15542988,0.81396157,-0.17242047,0.21483645,-0.2589197,0.5573645,0.4399409
